,demand,capacity,demand_left,demand_within,demand_without,capacity_left,capacity_within,capacity_without,provision_strong,provision_weak
665,137,0,0,137,0,0,0,0,1.0,1.0
666,57,0,0,57,0,0,0,0,1.0,1.0
667,50,0,0,50,0,0,0,0,1.0,1.0
668,162,0,0,162,0,0,0,0,1.0,1.0
669,163,0,0,163,0,0,0,0,1.0,1.0
670,144,0,0,144,0,0,0,0,1.0,1.0
671,289,0,0,289,0,0,0,0,1.0,1.0
672,212,761,0,212,0,0,549,0,1.0,1.0
673,0,0,0,0,0,0,0,0,,
674,47,0,0,47,0,0,0,0,1.0,1.0
675,12,0,0,12,0,0,0,0,1.0,1.0
676,0,0,0,0,0,0,0,0,,
677,3,0,0,3,0,0,0,0,1.0,1.0
678,37,0,0,37,0,0,0,0,1.0,1.0
679,0,0,0,0,0,0,0,0,,
680,122,0,0,122,0,0,0,0,1.0,1.0
681,0,0,0,0,0,0,0,0,,
682,129,0,0,129,0,0,0,0,1.0,1.0
683,30,0,0,30,0,0,0,0,1.0,1.0
684,0,0,0,0,0,0,0,0,,
685,82,0,0,82,0,0,0,0,1.0,1.0
686,129,0,0,129,0,0,0,0,1.0,1.0
687,112,0,0,112,0,0,0,0,1.0,1.0
688,282,505,0,282,0,223,0,0,1.0,1.0
689,0,0,0,0,0,0,0,0,,
690,0,0,0,0,0,0,0,0,,
691,0,522,0,0,0,407,115,0,,
692,0,0,0,0,0,0,0,0,,
693,0,0,0,0,0,0,0,0,,
694,0,0,0,0,0,0,0,0,,
695,50,0,0,50,0,0,0,0,1.0,1.0
696,63,0,0,63,0,0,0,0,1.0,1.0
697,20,0,0,20,0,0,0,0,1.0,1.0
698,65,0,0,65,0,0,0,0,1.0,1.0
699,204,0,0,204,0,0,0,0,1.0,1.0
700,406,0,0,406,0,0,0,0,1.0,1.0
701,74,0,0,74,0,0,0,0,1.0,1.0
702,105,0,0,105,0,0,0,0,1.0,1.0
703,97,0,0,97,0,0,0,0,1.0,1.0
704,90,0,0,90,0,0,0,0,1.0,1.0
705,142,0,0,142,0,0,0,0,1.0,1.0
706,260,0,0,260,0,0,0,0,1.0,1.0
707,222,0,0,222,0,0,0,0,1.0,1.0
708,123,604,0,123,0,481,0,0,1.0,1.0
709,270,0,0,270,0,0,0,0,1.0,1.0
710,26,0,0,26,0,0,0,0,1.0,1.0
711,0,0,0,0,0,0,0,0,,
712,161,0,0,161,0,0,0,0,1.0,1.0
713,111,1200,0,111,0,0,1089,0,1.0,1.0
714,92,0,0,92,0,0,0,0,1.0,1.0
715,329,0,0,329,0,0,0,0,1.0,1.0
716,641,0,0,641,0,0,0,0,1.0,1.0
717,361,0,0,361,0,0,0,0,1.0,1.0
718,90,0,0,90,0,0,0,0,1.0,1.0
719,12,0,0,12,0,0,0,0,1.0,1.0
720,9,0,0,9,0,0,0,0,1.0,1.0
721,0,0,0,0,0,0,0,0,,
722,0,0,0,0,0,0,0,0,,
723,0,0,0,0,0,0,0,0,,
724,28,0,0,28,0,0,0,0,1.0,1.0
725,45,1326,0,45,0,0,1281,0,1.0,1.0
726,0,0,0,0,0,0,0,0,,
727,0,0,0,0,0,0,0,0,,
728,0,0,0,0,0,0,0,0,,
729,0,0,0,0,0,0,0,0,,
730,278,0,0,278,0,0,0,0,1.0,1.0
731,100,0,0,100,0,0,0,0,1.0,1.0
732,216,0,0,216,0,0,0,0,1.0,1.0
733,768,0,0,768,0,0,0,0,1.0,1.0
734,0,0,0,0,0,0,0,0,,
735,69,0,0,69,0,0,0,0,1.0,1.0
736,0,465,0,0,0,198,267,0,,
737,84,596,0,84,0,211,301,0,1.0,1.0
738,38,0,0,38,0,0,0,0,1.0,1.0
739,50,0,0,50,0,0,0,0,1.0,1.0
740,60,0,0,60,0,0,0,0,1.0,1.0
741,286,0,0,286,0,0,0,0,1.0,1.0
742,136,0,0,136,0,0,0,0,1.0,1.0
743,276,0,0,276,0,0,0,0,1.0,1.0
744,0,0,0,0,0,0,0,0,,
745,0,0,0,0,0,0,0,0,,
746,52,0,0,52,0,0,0,0,1.0,1.0
747,95,0,0,95,0,0,0,0,1.0,1.0
748,0,0,0,0,0,0,0,0,,
749,12,0,0,12,0,0,0,0,1.0,1.0
750,122,0,0,122,0,0,0,0,1.0,1.0
751,642,0,0,642,0,0,0,0,1.0,1.0
752,0,0,0,0,0,0,0,0,,
753,175,0,0,175,0,0,0,0,1.0,1.0
754,0,0,0,0,0,0,0,0,,
755,162,0,0,162,0,0,0,0,1.0,1.0
756,0,0,0,0,0,0,0,0,,
757,163,0,0,163,0,0,0,0,1.0,1.0
758,562,1300,0,562,0,0,738,0,1.0,1.0
759,495,401,0,495,0,0,0,0,1.0,1.0
760,0,0,0,0,0,0,0,0,,
761,661,4795,0,661,0,0,4134,0,1.0,1.0
762,38,0,0,38,0,0,0,0,1.0,1.0
763,0,0,0,0,0,0,0,0,,
764,0,0,0,0,0,0,0,0,,
765,63,0,0,63,0,0,0,0,1.0,1.0
766,80,0,0,80,0,0,0,0,1.0,1.0
767,119,1040,0,119,0,0,921,0,1.0,1.0
768,181,0,0,181,0,0,0,0,1.0,1.0
769,45,0,0,45,0,0,0,0,1.0,1.0
770,259,0,0,259,0,0,0,0,1.0,1.0
771,121,0,0,121,0,0,0,0,1.0,1.0
772,135,0,0,135,0,0,0,0,1.0,1.0
773,187,0,0,187,0,0,0,0,1.0,1.0
774,161,0,0,161,0,0,0,0,1.0,1.0
775,0,0,0,0,0,0,0,0,,
776,629,2632,0,629,0,0,2003,0,1.0,1.0
777,72,647,0,72,0,575,0,0,1.0,1.0
778,242,0,0,242,0,0,0,0,1.0,1.0
779,399,0,0,399,0,0,0,0,1.0,1.0
780,227,0,0,227,0,0,0,0,1.0,1.0
781,45,991,0,45,0,0,946,0,1.0,1.0
782,127,0,0,127,0,0,0,0,1.0,1.0
783,92,0,0,92,0,0,0,0,1.0,1.0
784,72,1312,0,72,0,0,1240,0,1.0,1.0
785,45,0,0,45,0,0,0,0,1.0,1.0
786,161,0,0,161,0,0,0,0,1.0,1.0
787,49,0,0,49,0,0,0,0,1.0,1.0
788,49,0,0,49,0,0,0,0,1.0,1.0
789,37,0,0,37,0,0,0,0,1.0,1.0
790,62,0,0,62,0,0,0,0,1.0,1.0
791,0,0,0,0,0,0,0,0,,
792,0,0,0,0,0,0,0,0,,
793,92,0,0,92,0,0,0,0,1.0,1.0
794,148,0,0,148,0,0,0,0,1.0,1.0
795,427,0,0,427,0,0,0,0,1.0,1.0
796,194,1794,0,194,0,0,1600,0,1.0,1.0
797,0,0,0,0,0,0,0,0,,
798,609,0,0,609,0,0,0,0,1.0,1.0
799,0,0,0,0,0,0,0,0,,
800,143,0,0,143,0,0,0,0,1.0,1.0
801,0,0,0,0,0,0,0,0,,
802,94,0,0,94,0,0,0,0,1.0,1.0
803,68,0,0,68,0,0,0,0,1.0,1.0
804,68,0,0,68,0,0,0,0,1.0,1.0
805,136,0,0,136,0,0,0,0,1.0,1.0
806,50,0,0,50,0,0,0,0,1.0,1.0
807,154,0,0,154,0,0,0,0,1.0,1.0
808,88,990,0,88,0,0,902,0,1.0,1.0
809,102,0,0,102,0,0,0,0,1.0,1.0
810,201,0,0,201,0,0,0,0,1.0,1.0
811,605,0,0,605,0,0,0,0,1.0,1.0
812,151,0,0,151,0,0,0,0,1.0,1.0
813,269,0,0,269,0,0,0,0,1.0,1.0
814,66,546,0,66,0,336,144,0,1.0,1.0
815,109,0,0,109,0,0,0,0,1.0,1.0
816,184,0,0,184,0,0,0,0,1.0,1.0
817,119,0,0,119,0,0,0,0,1.0,1.0
818,18,0,0,18,0,0,0,0,1.0,1.0
819,462,0,0,462,0,0,0,0,1.0,1.0
820,274,860,0,274,0,0,586,0,1.0,1.0
821,0,455,0,0,0,425,30,0,,
822,215,0,0,215,0,0,0,0,1.0,1.0
823,169,0,0,169,0,0,0,0,1.0,1.0
824,150,0,0,150,0,0,0,0,1.0,1.0
825,362,0,0,362,0,0,0,0,1.0,1.0
826,55,1195,0,55,0,0,1140,0,1.0,1.0
827,173,0,0,173,0,0,0,0,1.0,1.0
828,145,0,0,145,0,0,0,0,1.0,1.0
829,442,0,0,442,0,0,0,0,1.0,1.0
830,0,0,0,0,0,0,0,0,,
831,0,0,0,0,0,0,0,0,,
832,0,0,0,0,0,0,0,0,,
833,85,0,0,85,0,0,0,0,1.0,1.0
834,3,0,0,3,0,0,0,0,1.0,1.0
835,3,0,0,3,0,0,0,0,1.0,1.0
836,247,0,0,247,0,0,0,0,1.0,1.0
837,156,0,0,156,0,0,0,0,1.0,1.0
838,490,0,0,490,0,0,0,0,1.0,1.0
839,256,0,0,256,0,0,0,0,1.0,1.0
840,192,0,0,192,0,0,0,0,1.0,1.0
841,237,954,0,237,0,0,717,0,1.0,1.0
842,21,0,0,21,0,0,0,0,1.0,1.0
843,18,0,0,18,0,0,0,0,1.0,1.0
844,36,0,0,36,0,0,0,0,1.0,1.0
845,106,0,0,106,0,0,0,0,1.0,1.0
846,94,0,0,94,0,0,0,0,1.0,1.0
847,16,0,0,16,0,0,0,0,1.0,1.0
848,10,0,0,10,0,0,0,0,1.0,1.0
849,0,0,0,0,0,0,0,0,,
850,0,0,0,0,0,0,0,0,,
851,67,0,0,67,0,0,0,0,1.0,1.0
852,0,0,0,0,0,0,0,0,,
853,219,0,0,219,0,0,0,0,1.0,1.0
854,91,0,0,91,0,0,0,0,1.0,1.0
855,409,2300,0,409,0,0,1891,0,1.0,1.0
856,191,0,0,191,0,0,0,0,1.0,1.0
857,0,0,0,0,0,0,0,0,,
858,0,0,0,0,0,0,0,0,,
859,0,0,0,0,0,0,0,0,,
860,0,0,0,0,0,0,0,0,,
861,0,0,0,0,0,0,0,0,,
862,0,0,0,0,0,0,0,0,,
863,0,0,0,0,0,0,0,0,,
864,0,0,0,0,0,0,0,0,,
865,0,0,0,0,0,0,0,0,,
866,0,0,0,0,0,0,0,0,,
867,0,0,0,0,0,0,0,0,,
868,0,0,0,0,0,0,0,0,,
869,0,0,0,0,0,0,0,0,,
870,0,0,0,0,0,0,0,0,,
871,0,0,0,0,0,0,0,0,,
872,0,0,0,0,0,0,0,0,,
873,0,0,0,0,0,0,0,0,,
874,0,0,0,0,0,0,0,0,,
875,147,0,0,147,0,0,0,0,1.0,1.0
876,1,0,0,1,0,0,0,0,1.0,1.0
877,0,0,0,0,0,0,0,0,,
878,0,0,0,0,0,0,0,0,,
879,0,0,0,0,0,0,0,0,,
880,125,0,0,125,0,0,0,0,1.0,1.0
881,1,0,0,1,0,0,0,0,1.0,1.0
882,255,0,0,255,0,0,0,0,1.0,1.0
883,0,0,0,0,0,0,0,0,,
884,0,0,0,0,0,0,0,0,,
885,12,0,0,12,0,0,0,0,1.0,1.0
886,46,0,0,46,0,0,0,0,1.0,1.0
887,9,0,0,9,0,0,0,0,1.0,1.0
888,7,0,0,7,0,0,0,0,1.0,1.0
889,5,0,0,5,0,0,0,0,1.0,1.0
890,0,0,0,0,0,0,0,0,,
891,0,0,0,0,0,0,0,0,,
892,24,0,0,24,0,0,0,0,1.0,1.0
893,22,0,0,22,0,0,0,0,1.0,1.0
894,24,0,0,24,0,0,0,0,1.0,1.0
895,23,0,0,23,0,0,0,0,1.0,1.0
896,14,0,0,14,0,0,0,0,1.0,1.0
897,8,0,0,8,0,0,0,0,1.0,1.0
898,15,0,0,15,0,0,0,0,1.0,1.0
899,169,0,0,169,0,0,0,0,1.0,1.0
900,207,840,0,207,0,0,633,0,1.0,1.0
901,605,0,0,605,0,0,0,0,1.0,1.0
902,0,0,0,0,0,0,0,0,,
903,0,0,0,0,0,0,0,0,,
904,806,975,0,806,0,169,0,0,1.0,1.0
905,184,0,0,184,0,0,0,0,1.0,1.0
906,105,0,0,105,0,0,0,0,1.0,1.0
907,120,0,0,120,0,0,0,0,1.0,1.0
908,72,0,0,72,0,0,0,0,1.0,1.0
909,424,0,0,424,0,0,0,0,1.0,1.0
910,47,0,0,47,0,0,0,0,1.0,1.0
911,0,1950,0,0,0,0,1950,0,,
912,466,0,0,466,0,0,0,0,1.0,1.0
913,552,0,0,552,0,0,0,0,1.0,1.0
914,4,0,0,4,0,0,0,0,1.0,1.0
915,2,0,0,2,0,0,0,0,1.0,1.0
916,175,0,0,175,0,0,0,0,1.0,1.0
917,3,0,0,3,0,0,0,0,1.0,1.0
918,192,0,0,192,0,0,0,0,1.0,1.0
919,322,0,0,322,0,0,0,0,1.0,1.0
920,314,0,0,314,0,0,0,0,1.0,1.0
921,433,0,0,433,0,0,0,0,1.0,1.0
922,437,0,0,437,0,0,0,0,1.0,1.0
923,0,0,0,0,0,0,0,0,,
924,0,0,0,0,0,0,0,0,,
925,174,0,0,174,0,0,0,0,1.0,1.0
926,507,1800,0,507,0,0,1293,0,1.0,1.0
927,675,0,0,675,0,0,0,0,1.0,1.0
928,604,0,0,604,0,0,0,0,1.0,1.0
929,487,0,0,487,0,0,0,0,1.0,1.0
930,398,2301,0,398,0,0,1903,0,1.0,1.0
931,0,0,0,0,0,0,0,0,,
932,0,0,0,0,0,0,0,0,,
933,0,0,0,0,0,0,0,0,,
934,138,1637,0,138,0,0,1499,0,1.0,1.0
935,372,0,0,372,0,0,0,0,1.0,1.0
936,2,0,0,2,0,0,0,0,1.0,1.0
937,2,0,0,2,0,0,0,0,1.0,1.0
938,1,0,0,1,0,0,0,0,1.0,1.0
939,0,0,0,0,0,0,0,0,,
940,458,2145,0,458,0,0,1687,0,1.0,1.0
941,0,0,0,0,0,0,0,0,,
942,0,0,0,0,0,0,0,0,,
943,0,0,0,0,0,0,0,0,,
944,0,0,0,0,0,0,0,0,,
945,56,0,0,56,0,0,0,0,1.0,1.0
946,0,0,0,0,0,0,0,0,,
947,1,0,0,1,0,0,0,0,1.0,1.0
948,1,0,0,1,0,0,0,0,1.0,1.0
949,11,0,0,11,0,0,0,0,1.0,1.0
950,15,0,0,15,0,0,0,0,1.0,1.0
951,16,0,0,16,0,0,0,0,1.0,1.0
952,0,0,0,0,0,0,0,0,,
953,4,0,0,4,0,0,0,0,1.0,1.0
954,0,0,0,0,0,0,0,0,,
955,10,0,0,10,0,0,0,0,1.0,1.0
956,9,0,0,9,0,0,0,0,1.0,1.0
957,9,0,0,9,0,0,0,0,1.0,1.0
958,52,0,0,52,0,0,0,0,1.0,1.0
959,17,0,0,17,0,0,0,0,1.0,1.0
960,22,0,0,22,0,0,0,0,1.0,1.0
961,3,0,0,3,0,0,0,0,1.0,1.0
962,2,0,0,2,0,0,0,0,1.0,1.0
963,74,0,0,74,0,0,0,0,1.0,1.0
964,13,0,0,13,0,0,0,0,1.0,1.0
965,28,0,0,28,0,0,0,0,1.0,1.0
966,86,0,0,86,0,0,0,0,1.0,1.0
967,2,0,0,2,0,0,0,0,1.0,1.0
968,19,0,0,19,0,0,0,0,1.0,1.0
969,22,0,0,22,0,0,0,0,1.0,1.0
970,21,0,0,21,0,0,0,0,1.0,1.0
971,6,0,0,6,0,0,0,0,1.0,1.0
972,15,0,0,15,0,0,0,0,1.0,1.0
973,20,0,0,20,0,0,0,0,1.0,1.0
974,20,0,0,20,0,0,0,0,1.0,1.0
975,10,0,0,10,0,0,0,0,1.0,1.0
976,13,0,0,13,0,0,0,0,1.0,1.0
977,10,0,0,10,0,0,0,0,1.0,1.0
978,302,0,0,302,0,0,0,0,1.0,1.0
979,1158,820,0,1158,0,0,0,0,1.0,1.0
980,715,0,0,715,0,0,0,0,1.0,1.0
981,579,1597,0,579,0,0,1018,0,1.0,1.0
982,539,0,0,539,0,0,0,0,1.0,1.0
983,259,0,0,259,0,0,0,0,1.0,1.0
984,89,0,0,89,0,0,0,0,1.0,1.0
985,86,0,0,86,0,0,0,0,1.0,1.0
986,270,0,0,270,0,0,0,0,1.0,1.0
987,81,0,0,81,0,0,0,0,1.0,1.0
988,0,0,0,0,0,0,0,0,,
989,0,0,0,0,0,0,0,0,,
990,0,0,0,0,0,0,0,0,,
991,721,0,0,721,0,0,0,0,1.0,1.0
992,507,0,0,507,0,0,0,0,1.0,1.0
993,0,0,0,0,0,0,0,0,,
994,0,0,0,0,0,0,0,0,,
995,0,0,0,0,0,0,0,0,,
996,0,0,0,0,0,0,0,0,,
997,562,1883,0,562,0,0,1321,0,1.0,1.0
998,3,970,0,3,0,0,967,0,1.0,1.0
999,0,0,0,0,0,0,0,0,,
1000,0,0,0,0,0,0,0,0,,
1001,0,0,0,0,0,0,0,0,,
1002,0,0,0,0,0,0,0,0,,
1003,0,0,0,0,0,0,0,0,,
1004,0,0,0,0,0,0,0,0,,
1005,0,0,0,0,0,0,0,0,,
1006,0,0,0,0,0,0,0,0,,
1007,0,0,0,0,0,0,0,0,,
1008,0,0,0,0,0,0,0,0,,
1009,323,1120,0,323,0,0,797,0,1.0,1.0
1010,0,0,0,0,0,0,0,0,,
1011,1549,1467,0,1549,0,0,0,0,1.0,1.0
1012,0,0,0,0,0,0,0,0,,
1013,0,0,0,0,0,0,0,0,,
1014,68,0,0,68,0,0,0,0,1.0,1.0
1015,94,0,0,94,0,0,0,0,1.0,1.0
1016,194,0,0,194,0,0,0,0,1.0,1.0
1017,140,0,0,140,0,0,0,0,1.0,1.0
1018,0,0,0,0,0,0,0,0,,
1019,1,0,0,1,0,0,0,0,1.0,1.0
1020,266,0,0,266,0,0,0,0,1.0,1.0
1021,1,0,0,1,0,0,0,0,1.0,1.0
1022,111,0,0,111,0,0,0,0,1.0,1.0
1023,80,0,0,80,0,0,0,0,1.0,1.0
1024,46,0,0,46,0,0,0,0,1.0,1.0
1025,526,2720,0,526,0,0,2194,0,1.0,1.0
1026,81,0,0,81,0,0,0,0,1.0,1.0
1027,311,0,0,311,0,0,0,0,1.0,1.0
1028,1,0,0,1,0,0,0,0,1.0,1.0
1029,1,0,0,1,0,0,0,0,1.0,1.0
1030,5,0,0,5,0,0,0,0,1.0,1.0
1031,4,0,0,4,0,0,0,0,1.0,1.0
1032,6,0,0,6,0,0,0,0,1.0,1.0
1033,4,0,0,4,0,0,0,0,1.0,1.0
1034,2,0,0,2,0,0,0,0,1.0,1.0
1035,3,0,0,3,0,0,0,0,1.0,1.0
1036,2,0,0,2,0,0,0,0,1.0,1.0
1037,2,0,0,2,0,0,0,0,1.0,1.0
1038,5,0,0,5,0,0,0,0,1.0,1.0
1039,0,0,0,0,0,0,0,0,,
1040,0,0,0,0,0,0,0,0,,
1041,6,0,0,6,0,0,0,0,1.0,1.0
1042,4,0,0,4,0,0,0,0,1.0,1.0
1043,6,0,0,6,0,0,0,0,1.0,1.0
1044,2,0,0,2,0,0,0,0,1.0,1.0
1045,0,0,0,0,0,0,0,0,,
1046,92,0,0,92,0,0,0,0,1.0,1.0
1047,4,0,0,4,0,0,0,0,1.0,1.0
1048,3,0,0,3,0,0,0,0,1.0,1.0
1049,151,0,0,151,0,0,0,0,1.0,1.0
1050,1,0,0,1,0,0,0,0,1.0,1.0
1051,141,0,0,141,0,0,0,0,1.0,1.0
1052,0,0,0,0,0,0,0,0,,
1053,2,0,0,2,0,0,0,0,1.0,1.0
1054,0,0,0,0,0,0,0,0,,
1055,13,0,0,13,0,0,0,0,1.0,1.0
1056,67,0,0,67,0,0,0,0,1.0,1.0
1057,0,0,0,0,0,0,0,0,,
1058,0,0,0,0,0,0,0,0,,
1059,75,0,0,75,0,0,0,0,1.0,1.0
1060,20,0,0,20,0,0,0,0,1.0,1.0
1061,40,0,0,40,0,0,0,0,1.0,1.0
1062,28,0,0,28,0,0,0,0,1.0,1.0
1063,0,0,0,0,0,0,0,0,,
1064,594,0,0,594,0,0,0,0,1.0,1.0
1065,0,0,0,0,0,0,0,0,,
1066,0,0,0,0,0,0,0,0,,
1067,0,0,0,0,0,0,0,0,,
1068,0,0,0,0,0,0,0,0,,
1069,23,0,0,23,0,0,0,0,1.0,1.0
1070,110,1020,0,110,0,750,160,0,1.0,1.0
1071,117,0,0,117,0,0,0,0,1.0,1.0
1072,0,0,0,0,0,0,0,0,,
1073,0,830,0,0,0,751,79,0,,
1074,451,0,0,451,0,0,0,0,1.0,1.0
1075,70,0,0,70,0,0,0,0,1.0,1.0
1076,51,0,0,51,0,0,0,0,1.0,1.0
1077,202,0,0,202,0,0,0,0,1.0,1.0
1078,129,0,0,129,0,0,0,0,1.0,1.0
1079,42,0,0,42,0,0,0,0,1.0,1.0
1080,0,0,0,0,0,0,0,0,,
1081,396,900,0,396,0,504,0,0,1.0,1.0
1082,317,389,0,317,0,72,0,0,1.0,1.0
1083,130,0,0,130,0,0,0,0,1.0,1.0
1084,173,0,0,173,0,0,0,0,1.0,1.0
1085,488,0,0,488,0,0,0,0,1.0,1.0
1086,123,2440,0,123,0,0,2317,0,1.0,1.0
1087,246,0,0,246,0,0,0,0,1.0,1.0
1088,205,1400,0,205,0,0,1195,0,1.0,1.0
1089,30,970,0,30,0,0,940,0,1.0,1.0
1090,149,0,0,149,0,0,0,0,1.0,1.0
1091,144,0,0,144,0,0,0,0,1.0,1.0
1092,0,0,0,0,0,0,0,0,,
1093,106,929,0,106,0,510,313,0,1.0,1.0
1094,91,0,0,91,0,0,0,0,1.0,1.0
1095,166,0,0,166,0,0,0,0,1.0,1.0
1096,127,0,0,127,0,0,0,0,1.0,1.0
1097,122,0,0,122,0,0,0,0,1.0,1.0
1098,2,0,0,2,0,0,0,0,1.0,1.0
1099,0,0,0,0,0,0,0,0,,
1100,6,0,0,6,0,0,0,0,1.0,1.0
1101,7,0,0,7,0,0,0,0,1.0,1.0
1102,14,0,0,14,0,0,0,0,1.0,1.0
1103,1,0,0,1,0,0,0,0,1.0,1.0
1104,377,0,0,377,0,0,0,0,1.0,1.0
1105,15,0,0,15,0,0,0,0,1.0,1.0
1106,27,0,0,27,0,0,0,0,1.0,1.0
1107,0,0,0,0,0,0,0,0,,
1108,0,0,0,0,0,0,0,0,,
1109,3,0,0,3,0,0,0,0,1.0,1.0
1110,0,0,0,0,0,0,0,0,,
1111,0,0,0,0,0,0,0,0,,
1112,0,0,0,0,0,0,0,0,,
1113,0,0,0,0,0,0,0,0,,
1114,0,0,0,0,0,0,0,0,,
1115,5,0,0,5,0,0,0,0,1.0,1.0
1116,1,0,0,1,0,0,0,0,1.0,1.0
1117,0,0,0,0,0,0,0,0,,
1118,0,0,0,0,0,0,0,0,,
1119,0,0,0,0,0,0,0,0,,
1120,0,0,0,0,0,0,0,0,,
1121,73,0,0,73,0,0,0,0,1.0,1.0
1122,582,526,0,582,0,0,0,0,1.0,1.0
1123,206,0,0,206,0,0,0,0,1.0,1.0
1124,193,0,0,193,0,0,0,0,1.0,1.0
1125,230,0,0,230,0,0,0,0,1.0,1.0
1126,20,0,0,20,0,0,0,0,1.0,1.0
1127,63,0,0,63,0,0,0,0,1.0,1.0
1128,228,1039,0,228,0,0,811,0,1.0,1.0
1129,78,1653,0,78,0,0,1575,0,1.0,1.0
1130,0,0,0,0,0,0,0,0,,
1131,303,0,0,303,0,0,0,0,1.0,1.0
1132,130,0,0,130,0,0,0,0,1.0,1.0
1133,141,0,0,141,0,0,0,0,1.0,1.0
1134,287,0,0,287,0,0,0,0,1.0,1.0
1135,608,0,0,608,0,0,0,0,1.0,1.0
1136,52,0,0,52,0,0,0,0,1.0,1.0
1137,41,0,0,41,0,0,0,0,1.0,1.0
1138,1505,2559,0,1505,0,0,1054,0,1.0,1.0
1139,161,0,0,161,0,0,0,0,1.0,1.0
1140,68,820,0,68,0,634,118,0,1.0,1.0
1141,119,1150,0,119,0,0,1031,0,1.0,1.0
1142,336,0,0,336,0,0,0,0,1.0,1.0
1143,515,493,0,515,0,0,0,0,1.0,1.0
1144,54,0,0,54,0,0,0,0,1.0,1.0
1145,111,0,0,111,0,0,0,0,1.0,1.0
1146,177,0,0,177,0,0,0,0,1.0,1.0
1147,49,0,0,49,0,0,0,0,1.0,1.0
1148,123,0,0,123,0,0,0,0,1.0,1.0
1149,10,0,0,10,0,0,0,0,1.0,1.0
1150,15,0,0,15,0,0,0,0,1.0,1.0
1151,1,0,0,1,0,0,0,0,1.0,1.0
1152,5,0,0,5,0,0,0,0,1.0,1.0
1153,0,0,0,0,0,0,0,0,,
1154,10,0,0,10,0,0,0,0,1.0,1.0
1155,0,0,0,0,0,0,0,0,,
1156,196,0,0,196,0,0,0,0,1.0,1.0
1157,352,1045,0,352,0,673,20,0,1.0,1.0
1158,23,0,0,23,0,0,0,0,1.0,1.0
1159,0,0,0,0,0,0,0,0,,
1160,0,0,0,0,0,0,0,0,,
1161,1,0,0,1,0,0,0,0,1.0,1.0
1162,38,0,0,38,0,0,0,0,1.0,1.0
1163,155,0,0,155,0,0,0,0,1.0,1.0
1164,144,0,0,144,0,0,0,0,1.0,1.0
1165,0,0,0,0,0,0,0,0,,
1166,72,0,0,72,0,0,0,0,1.0,1.0
1167,416,0,0,416,0,0,0,0,1.0,1.0
1168,1204,0,0,1204,0,0,0,0,1.0,1.0
1169,0,0,0,0,0,0,0,0,,
1170,20,0,0,20,0,0,0,0,1.0,1.0
1171,0,0,0,0,0,0,0,0,,
1172,0,0,0,0,0,0,0,0,,
1173,0,0,0,0,0,0,0,0,,
1174,87,0,0,87,0,0,0,0,1.0,1.0
1175,0,0,0,0,0,0,0,0,,
1176,12,0,0,12,0,0,0,0,1.0,1.0
1177,64,0,0,64,0,0,0,0,1.0,1.0
1178,156,0,0,156,0,0,0,0,1.0,1.0
1179,26,0,0,26,0,0,0,0,1.0,1.0
1180,9,0,0,9,0,0,0,0,1.0,1.0
1181,19,0,0,19,0,0,0,0,1.0,1.0
1182,5,0,0,5,0,0,0,0,1.0,1.0
1183,77,0,0,77,0,0,0,0,1.0,1.0
1184,0,0,0,0,0,0,0,0,,
1185,0,0,0,0,0,0,0,0,,
1186,34,0,0,34,0,0,0,0,1.0,1.0
1187,160,0,0,160,0,0,0,0,1.0,1.0
1188,0,0,0,0,0,0,0,0,,
1189,0,0,0,0,0,0,0,0,,
1190,85,0,0,85,0,0,0,0,1.0,1.0
1191,0,0,0,0,0,0,0,0,,
1192,0,0,0,0,0,0,0,0,,
1193,0,0,0,0,0,0,0,0,,
1194,0,0,0,0,0,0,0,0,,
1195,0,0,0,0,0,0,0,0,,
1196,0,0,0,0,0,0,0,0,,
1197,0,0,0,0,0,0,0,0,,
1198,0,0,0,0,0,0,0,0,,
1199,0,0,0,0,0,0,0,0,,
1200,0,0,0,0,0,0,0,0,,
1201,0,0,0,0,0,0,0,0,,
1202,50,0,0,50,0,0,0,0,1.0,1.0
1203,0,0,0,0,0,0,0,0,,
1204,0,0,0,0,0,0,0,0,,
1205,0,0,0,0,0,0,0,0,,
1206,151,0,0,151,0,0,0,0,1.0,1.0
1207,136,577,0,136,0,441,0,0,1.0,1.0
1208,0,0,0,0,0,0,0,0,,
1209,0,0,0,0,0,0,0,0,,
1210,0,0,0,0,0,0,0,0,,
1211,0,0,0,0,0,0,0,0,,
1212,0,0,0,0,0,0,0,0,,
1213,0,0,0,0,0,0,0,0,,
1214,0,0,0,0,0,0,0,0,,
1215,0,0,0,0,0,0,0,0,,
1216,0,0,0,0,0,0,0,0,,
1217,0,0,0,0,0,0,0,0,,
1218,167,0,0,167,0,0,0,0,1.0,1.0
1219,7,0,0,7,0,0,0,0,1.0,1.0
1220,0,0,0,0,0,0,0,0,,
1221,0,0,0,0,0,0,0,0,,
1222,0,0,0,0,0,0,0,0,,
1223,181,0,0,181,0,0,0,0,1.0,1.0
1224,0,0,0,0,0,0,0,0,,
1225,0,0,0,0,0,0,0,0,,
1226,0,0,0,0,0,0,0,0,,
1227,0,0,0,0,0,0,0,0,,
1228,0,0,0,0,0,0,0,0,,
1229,0,0,0,0,0,0,0,0,,
1230,0,0,0,0,0,0,0,0,,
1231,0,0,0,0,0,0,0,0,,
